DEMO_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
NY_GDP_PCAP_CD,GDP per capita (current US$),NER,Niger,2019,2019,554,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NER,Niger,2020,2020,568,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NER,Niger,2021,2021,595,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NGA,Nigeria,2016,2016,2176,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NGA,Nigeria,2017,2017,1969,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NGA,Nigeria,2018,2018,2028,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NGA,Nigeria,2019,2019,2230,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NGA,Nigeria,2020,2020,2097,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NGA,Nigeria,2021,2021,2085,,
NY_GDP_PCAP_CD,GDP per capita (current US$),OMN,Oman,2016,2016,16773,,
NY_GDP_PCAP_CD,GDP per capita (current US$),OMN,Oman,2017,2017,17329,,
NY_GDP_PCAP_CD,GDP per capita (current US$),OMN,Oman,2018,2018,18947,,
NY_GDP_PCAP_CD,GDP per capita (current US$),OMN,Oman,2019,2019,17701,,
NY_GDP_PCAP_CD,GDP per capita (current US$),OMN,Oman,2020,2020,14485,,
NY_GDP_PCAP_CD,GDP per capita (current US$),OMN,Oman,2021,2021,16439,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PAK,Pakistan,2016,2016,1540,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PAK,Pakistan,2017,2017,1632,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PAK,Pakistan,2018,2018,1678,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PAK,Pakistan,2019,2019,1482,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PAK,Pakistan,2020,2020,1360,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PAK,Pakistan,2021,2021,1538,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PLW,Palau,2016,2016,16836,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PLW,Palau,2017,2017,16020,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PLW,Palau,2018,2018,15895,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PLW,Palau,2019,2019,15232,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PLW,Palau,2020,2020,14244,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PAN,Panama,2016,2016,14344,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PAN,Panama,2017,2017,15146,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PAN,Panama,2018,2018,15545,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PAN,Panama,2019,2019,15774,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PAN,Panama,2020,2020,12510,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PAN,Panama,2021,2021,14516,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PNG,Papua New Guinea,2016,2016,2510,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PNG,Papua New Guinea,2017,2017,2695,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PNG,Papua New Guinea,2018,2018,2801,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PNG,Papua New Guinea,2019,2019,2820,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PNG,Papua New Guinea,2020,2020,2757,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PNG,Papua New Guinea,2021,2021,2916,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PRY,Paraguay,2016,2016,5325,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PRY,Paraguay,2017,2017,5679,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PRY,Paraguay,2018,2018,5783,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PRY,Paraguay,2019,2019,5384,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PRY,Paraguay,2020,2020,4968,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PRY,Paraguay,2021,2021,5400,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PER,Peru,2016,2016,6205,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PER,Peru,2017,2017,6711,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PER,Peru,2018,2018,6958,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PER,Peru,2019,2019,7023,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PER,Peru,2020,2020,6117,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PER,Peru,2021,2021,6692,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PRI,Puerto Rico,2016,2016,30627,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PRI,Puerto Rico,2017,2017,31109,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PRI,Puerto Rico,2018,2018,31605,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PRI,Puerto Rico,2019,2019,32851,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PRI,Puerto Rico,2020,2020,31430,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ROU,Romania,2016,2016,9549,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ROU,Romania,2017,2017,10807,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ROU,Romania,2018,2018,12399,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ROU,Romania,2019,2019,12899,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ROU,Romania,2020,2020,12957,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ROU,Romania,2021,2021,14862,,
NY_GDP_PCAP_CD,GDP per capita (current US$),RUS,Russian Federation,2016,2016,8705,,
NY_GDP_PCAP_CD,GDP per capita (current US$),RUS,Russian Federation,2017,2017,10720,,
NY_GDP_PCAP_CD,GDP per capita (current US$),RUS,Russian Federation,2018,2018,11287,,
NY_GDP_PCAP_CD,GDP per capita (current US$),RUS,Russian Federation,2019,2019,11536,,
NY_GDP_PCAP_CD,GDP per capita (current US$),RUS,Russian Federation,2020,2020,10162,,
NY_GDP_PCAP_CD,GDP per capita (current US$),RUS,Russian Federation,2021,2021,12173,,
NY_GDP_PCAP_CD,GDP per capita (current US$),RWA,Rwanda,2016,2016,745,,
NY_GDP_PCAP_CD,GDP per capita (current US$),RWA,Rwanda,2017,2017,772,,
NY_GDP_PCAP_CD,GDP per capita (current US$),RWA,Rwanda,2018,2018,784,,
NY_GDP_PCAP_CD,GDP per capita (current US$),RWA,Rwanda,2019,2019,820,,
NY_GDP_PCAP_CD,GDP per capita (current US$),RWA,Rwanda,2020,2020,786,,
NY_GDP_PCAP_CD,GDP per capita (current US$),RWA,Rwanda,2021,2021,834,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VCT,Saint Vincent and the Grenadines,2016,2016,7439,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VCT,Saint Vincent and the Grenadines,2017,2017,7718,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VCT,Saint Vincent and the Grenadines,2018,2018,8024,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VCT,Saint Vincent and the Grenadines,2019,2019,8230,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VCT,Saint Vincent and the Grenadines,2020,2020,7861,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VCT,Saint Vincent and the Grenadines,2021,2021,7997,,
NY_GDP_PCAP_CD,GDP per capita (current US$),WSM,Samoa,2016,2016,4110,,
NY_GDP_PCAP_CD,GDP per capita (current US$),WSM,Samoa,2017,2017,4259,,
NY_GDP_PCAP_CD,GDP per capita (current US$),WSM,Samoa,2018,2018,4188,,
NY_GDP_PCAP_CD,GDP per capita (current US$),WSM,Samoa,2019,2019,4323,,
NY_GDP_PCAP_CD,GDP per capita (current US$),WSM,Samoa,2020,2020,4068,,
NY_GDP_PCAP_CD,GDP per capita (current US$),WSM,Samoa,2021,2021,3939,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SMR,San Marino,2016,2016,43828,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SMR,San Marino,2017,2017,45399,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SMR,San Marino,2018,2018,48997,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SMR,San Marino,2019,2019,47727,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SMR,San Marino,2020,2020,45516,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SAU,Saudi Arabia,2016,2016,19879,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SAU,Saudi Arabia,2017,2017,20802,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SAU,Saudi Arabia,2018,2018,24229,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SAU,Saudi Arabia,2019,2019,23451,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SAU,Saudi Arabia,2020,2020,20204,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SAU,Saudi Arabia,2021,2021,23586,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SYC,Seychelles,2016,2016,15740,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SYC,Seychelles,2017,2017,16417,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SYC,Seychelles,2018,2018,16911,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SYC,Seychelles,2019,2019,17252,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SYC,Seychelles,2020,2020,12194,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SYC,Seychelles,2021,2021,13307,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SLE,Sierra Leone,2016,2016,501,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SLE,Sierra Leone,2017,2017,497,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SLE,Sierra Leone,2018,2018,534,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SLE,Sierra Leone,2019,2019,522,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SLE,Sierra Leone,2020,2020,509,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SLE,Sierra Leone,2021,2021,516,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SGP,Singapore,2016,2016,56860,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SGP,Singapore,2017,2017,61151,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SGP,Singapore,2018,2018,66859,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SGP,Singapore,2019,2019,65831,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SGP,Singapore,2020,2020,60729,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SGP,Singapore,2021,2021,72794,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SLB,Solomon Islands,2016,2016,2225,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SLB,Solomon Islands,2017,2017,2333,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SLB,Solomon Islands,2018,2018,2412,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SLB,Solomon Islands,2019,2019,2344,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SLB,Solomon Islands,2020,2020,2251,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SLB,Solomon Islands,2021,2021,2337,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SDN,Sudan,2016,2016,2583,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SDN,Sudan,2017,2017,3178,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SDN,Sudan,2018,2018,774,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SDN,Sudan,2019,2019,755,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SDN,Sudan,2020,2020,615,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SDN,Sudan,2021,2021,764,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SYR,Syrian Arab Republic,2016,2016,713,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SYR,Syrian Arab Republic,2017,2017,956,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SYR,Syrian Arab Republic,2018,2018,1266,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TLS,Timor-Leste,2016,2016,1354,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TLS,Timor-Leste,2017,2017,1299,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TLS,Timor-Leste,2018,2018,1249,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TLS,Timor-Leste,2019,2019,1584,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TLS,Timor-Leste,2020,2020,1443,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TLS,Timor-Leste,2021,2021,1458,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TGO,Togo,2016,2016,803,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TGO,Togo,2017,2017,831,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TGO,Togo,2018,2018,902,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TGO,Togo,2019,2019,893,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TGO,Togo,2020,2020,915,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TGO,Togo,2021,2021,992,,
NY_GDP_PCAP_CD,GDP per capita (current US$),URY,Uruguay,2016,2016,16716,,
NY_GDP_PCAP_CD,GDP per capita (current US$),URY,Uruguay,2017,2017,18691,,
NY_GDP_PCAP_CD,GDP per capita (current US$),URY,Uruguay,2018,2018,18704,,
NY_GDP_PCAP_CD,GDP per capita (current US$),URY,Uruguay,2019,2019,17688,,
NY_GDP_PCAP_CD,GDP per capita (current US$),URY,Uruguay,2020,2020,15419,,
NY_GDP_PCAP_CD,GDP per capita (current US$),URY,Uruguay,2021,2021,17021,,
NY_GDP_PCAP_CD,GDP per capita (current US$),UZB,Uzbekistan,2016,2016,2705,,
NY_GDP_PCAP_CD,GDP per capita (current US$),UZB,Uzbekistan,2017,2017,1917,,
NY_GDP_PCAP_CD,GDP per capita (current US$),UZB,Uzbekistan,2018,2018,1597,,
NY_GDP_PCAP_CD,GDP per capita (current US$),UZB,Uzbekistan,2019,2019,1784,,
NY_GDP_PCAP_CD,GDP per capita (current US$),UZB,Uzbekistan,2020,2020,1750,,
NY_GDP_PCAP_CD,GDP per capita (current US$),UZB,Uzbekistan,2021,2021,1983,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VUT,Vanuatu,2016,2016,2806,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VUT,Vanuatu,2017,2017,3083,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VUT,Vanuatu,2018,2018,3125,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VUT,Vanuatu,2019,2019,3123,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VUT,Vanuatu,2020,2020,2920,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VUT,Vanuatu,2021,2021,3127,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VIR,United States Virgin Islands,2016,2016,35325,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VIR,United States Virgin Islands,2017,2017,35365,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VIR,United States Virgin Islands,2018,2018,36654,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VIR,United States Virgin Islands,2019,2019,38596,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VIR,United States Virgin Islands,2020,2020,39552,,
NY_GDP_PCAP_CD,GDP per capita (current US$),YEM,Yemen,2016,2016,1153,,
NY_GDP_PCAP_CD,GDP per capita (current US$),YEM,Yemen,2017,2017,964,,
NY_GDP_PCAP_CD,GDP per capita (current US$),YEM,Yemen,2018,2018,758,,
NY_GDP_PCAP_CD,GDP per capita (current US$),YEM,Yemen,2019,2019,751,,
NY_GDP_PCAP_CD,GDP per capita (current US$),YEM,Yemen,2020,2020,632,,
NY_GDP_PCAP_CD,GDP per capita (current US$),YEM,Yemen,2021,2021,691,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ZMB,Zambia,2016,2016,1281,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ZMB,Zambia,2017,2017,1535,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ZMB,Zambia,2018,2018,1516,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ZMB,Zambia,2019,2019,1305,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ZMB,Zambia,2020,2020,985,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ZMB,Zambia,2021,2021,1121,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ZWE,Zimbabwe,2016,2016,1465,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ZWE,Zimbabwe,2017,2017,1235,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ZWE,Zimbabwe,2018,2018,1255,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ZWE,Zimbabwe,2019,2019,1317,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ZWE,Zimbabwe,2020,2020,1215,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ZWE,Zimbabwe,2021,2021,1737,,
NY_GDP_PCAP_CD,GDP per capita (current US$),MAC,"China, Macao Special Administrative Region",2016,2016,73546,,
NY_GDP_PCAP_CD,GDP per capita (current US$),MAC,"China, Macao Special Administrative Region",2017,2017,81019,,
NY_GDP_PCAP_CD,GDP per capita (current US$),MAC,"China, Macao Special Administrative Region",2018,2018,87526,,
NY_GDP_PCAP_CD,GDP per capita (current US$),MAC,"China, Macao Special Administrative Region",2019,2019,86197,,
NY_GDP_PCAP_CD,GDP per capita (current US$),MAC,"China, Macao Special Administrative Region",2020,2020,39403,,
NY_GDP_PCAP_CD,GDP per capita (current US$),MAC,"China, Macao Special Administrative Region",2021,2021,45422,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SRB,Serbia,2016,2016,5765,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SRB,Serbia,2017,2017,6293,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SRB,Serbia,2018,2018,7252,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SRB,Serbia,2019,2019,7417,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SRB,Serbia,2020,2020,7731,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SRB,Serbia,2021,2021,9215,,
NY_GDP_PCAP_CD,GDP per capita (current US$),MNE,Montenegro,2016,2016,7033,,
NY_GDP_PCAP_CD,GDP per capita (current US$),MNE,Montenegro,2017,2017,7803,,
NY_GDP_PCAP_CD,GDP per capita (current US$),MNE,Montenegro,2018,2018,8850,,
NY_GDP_PCAP_CD,GDP per capita (current US$),MNE,Montenegro,2019,2019,8910,,
NY_GDP_PCAP_CD,GDP per capita (current US$),MNE,Montenegro,2020,2020,7695,,
NY_GDP_PCAP_CD,GDP per capita (current US$),MNE,Montenegro,2021,2021,9367,,
NY_GDP_PCAP_CD,GDP per capita (current US$),UKR,Ukraine,2016,2016,2188,,
NY_GDP_PCAP_CD,GDP per capita (current US$),UKR,Ukraine,2017,2017,2638,,
NY_GDP_PCAP_CD,GDP per capita (current US$),UKR,Ukraine,2018,2018,3097,,
NY_GDP_PCAP_CD,GDP per capita (current US$),UKR,Ukraine,2019,2019,3661,,
NY_GDP_PCAP_CD,GDP per capita (current US$),UKR,Ukraine,2020,2020,3752,,
NY_GDP_PCAP_CD,GDP per capita (current US$),UKR,Ukraine,2021,2021,4836,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),SUR,Suriname,2016,2016,-4.9,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),SUR,Suriname,2017,2017,1.6,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),SUR,Suriname,2018,2018,4.9,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),SUR,Suriname,2019,2019,1.1,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),SUR,Suriname,2020,2020,-15.9,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),SUR,Suriname,2021,2021,-3.5,,
NY_GDP_MKTP_CD,GDP (current US$),TZA,United Republic of Tanzania,2016,2016,49774021003,,
NY_GDP_MKTP_CD,GDP (current US$),TZA,United Republic of Tanzania,2017,2017,53320625959,,
NY_GDP_MKTP_CD,GDP (current US$),TZA,United Republic of Tanzania,2018,2018,57003713611,,
NY_GDP_MKTP_CD,GDP (current US$),TZA,United Republic of Tanzania,2019,2019,61136873692,,
NY_GDP_MKTP_CD,GDP (current US$),TZA,United Republic of Tanzania,2020,2020,62409709111,,
NY_GDP_MKTP_CD,GDP (current US$),TZA,United Republic of Tanzania,2021,2021,67775101794,,
NY_GDP_PCAP_CD,GDP per capita (current US$),LKA,Sri Lanka,2016,2016,3886,,
NY_GDP_PCAP_CD,GDP per capita (current US$),LKA,Sri Lanka,2017,2017,4077,,
NY_GDP_PCAP_CD,GDP per capita (current US$),LKA,Sri Lanka,2018,2018,4059,,
NY_GDP_PCAP_CD,GDP per capita (current US$),LKA,Sri Lanka,2019,2019,3848,,
NY_GDP_PCAP_CD,GDP per capita (current US$),LKA,Sri Lanka,2020,2020,3694,,
NY_GDP_PCAP_CD,GDP per capita (current US$),LKA,Sri Lanka,2021,2021,3815,,
NY_GDP_MKTP_CD,GDP (current US$),GBR,United Kingdom of Great Britain and Northern Ireland,2016,2016,2.72285E+12,,
NY_GDP_MKTP_CD,GDP (current US$),GBR,United Kingdom of Great Britain and Northern Ireland,2017,2017,2.69902E+12,,
NY_GDP_MKTP_CD,GDP (current US$),GBR,United Kingdom of Great Britain and Northern Ireland,2018,2018,2.90079E+12,,
NY_GDP_MKTP_CD,GDP (current US$),GBR,United Kingdom of Great Britain and Northern Ireland,2019,2019,2.87867E+12,,
NY_GDP_MKTP_CD,GDP (current US$),GBR,United Kingdom of Great Britain and Northern Ireland,2020,2020,2.7569E+12,,
NY_GDP_MKTP_CD,GDP (current US$),GBR,United Kingdom of Great Britain and Northern Ireland,2021,2021,3.18686E+12,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),ZAF,South Africa,2016,2016,0.7,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),ZAF,South Africa,2017,2017,1.2,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),ZAF,South Africa,2018,2018,1.5,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),ZAF,South Africa,2019,2019,0.1,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),ZAF,South Africa,2020,2020,-6.4,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),ZAF,South Africa,2021,2021,4.9,,
NY_GDP_PCAP_CD,GDP per capita (current US$),QAT,Qatar,2016,2016,57163,,
NY_GDP_PCAP_CD,GDP per capita (current US$),QAT,Qatar,2017,2017,59125,,
NY_GDP_PCAP_CD,GDP per capita (current US$),QAT,Qatar,2018,2018,65908,,
NY_GDP_PCAP_CD,GDP per capita (current US$),QAT,Qatar,2019,2019,62088,,
NY_GDP_PCAP_CD,GDP per capita (current US$),QAT,Qatar,2020,2020,50124,,
NY_GDP_PCAP_CD,GDP per capita (current US$),QAT,Qatar,2021,2021,61276,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),UGA,Uganda,2016,2016,4.8,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),UGA,Uganda,2017,2017,3.1,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),UGA,Uganda,2018,2018,6.3,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),UGA,Uganda,2019,2019,6.4,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),UGA,Uganda,2020,2020,3,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),UGA,Uganda,2021,2021,3.4,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),SVN,Slovenia,2016,2016,3.2,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),SVN,Slovenia,2017,2017,4.8,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),SVN,Slovenia,2018,2018,4.4,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),SVN,Slovenia,2019,2019,3.3,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),SVN,Slovenia,2020,2020,-4.2,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),SVN,Slovenia,2021,2021,8.1,,
NY_GDP_MKTP_CD,GDP (current US$),SEN,Senegal,2016,2016,19040312815,,
NY_GDP_MKTP_CD,GDP (current US$),SEN,Senegal,2017,2017,20996564752,,
NY_GDP_MKTP_CD,GDP (current US$),SEN,Senegal,2018,2018,23116897847,,
NY_GDP_MKTP_CD,GDP (current US$),SEN,Senegal,2019,2019,23398811424,,
NY_GDP_MKTP_CD,GDP (current US$),SEN,Senegal,2020,2020,24493157583,,
NY_GDP_MKTP_CD,GDP (current US$),SEN,Senegal,2021,2021,27625388352,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TTO,Trinidad and Tobago,2016,2016,16241,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TTO,Trinidad and Tobago,2017,2017,16748,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TTO,Trinidad and Tobago,2018,2018,17139,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TTO,Trinidad and Tobago,2019,2019,17123,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TTO,Trinidad and Tobago,2020,2020,15286,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TTO,Trinidad and Tobago,2021,2021,15243,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VNM,Viet Nam,2016,2016,2746,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VNM,Viet Nam,2017,2017,2974,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VNM,Viet Nam,2018,2018,3231,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VNM,Viet Nam,2019,2019,3425,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VNM,Viet Nam,2020,2020,3526,,
NY_GDP_PCAP_CD,GDP per capita (current US$),VNM,Viet Nam,2021,2021,3694,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),TKM,Turkmenistan,2016,2016,6.2,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),TKM,Turkmenistan,2017,2017,6.5,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),TKM,Turkmenistan,2018,2018,6.2,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),TKM,Turkmenistan,2019,2019,6.3,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),PHL,Philippines,2016,2016,7.1,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),PHL,Philippines,2017,2017,6.9,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),PHL,Philippines,2018,2018,6.3,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),PHL,Philippines,2019,2019,6.1,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),PHL,Philippines,2020,2020,-9.5,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),PHL,Philippines,2021,2021,5.7,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),TUR,Türkiye,2016,2016,3.3,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),TUR,Türkiye,2017,2017,7.5,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),TUR,Türkiye,2018,2018,3,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),TUR,Türkiye,2019,2019,0.9,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),TUR,Türkiye,2020,2020,1.8,,
NY_GDP_MKTP_KD_ZG,GDP growth (annual %),TUR,Türkiye,2021,2021,11,,
