NATMON_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),VCT,Saint Vincent and the Grenadines,2016,2016,2.04548,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),VCT,Saint Vincent and the Grenadines,2017,2017,1.96057,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),VCT,Saint Vincent and the Grenadines,2018,2018,1.92744,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",GTM,Guatemala,2016,2016,190.32696,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",GTM,Guatemala,2017,2017,204.605,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",GTM,Guatemala,2018,2018,220.31948,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",GTM,Guatemala,2019,2019,220.22601,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",GTM,Guatemala,2020,2020,207.26269,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",GTM,Guatemala,2021,2021,216.06643,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",LUX,Luxembourg,2017,2017,672.60326,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",LUX,Luxembourg,2018,2018,768.68461,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",LUX,Luxembourg,2019,2019,801.40727,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",NER,Niger,2016,2016,39.36912,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",NER,Niger,2017,2017,39.88345,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",NER,Niger,2018,2018,113.7966,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ITA,Italy,2016,2016,20492.00656,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ITA,Italy,2018,2018,28709.24032,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ITA,Italy,2019,2019,22629.23166,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",WSM,Samoa,2016,2016,10.50009,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),DMA,Dominica,2019,2019,0.88897,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),DMA,Dominica,2020,2020,0.65425,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),ARM,Armenia,2016,2016,0.63488,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),ARM,Armenia,2017,2017,0.55738,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),ARM,Armenia,2020,2020,0.47673,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),ARM,Armenia,2021,2021,0.38828,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",JAM,Jamaica,2016,2016,180.91978,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",JAM,Jamaica,2017,2017,160.84524,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",JAM,Jamaica,2018,2018,183.43742,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",JAM,Jamaica,2019,2019,194.71838,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),ISL,Iceland,2016,2016,1.08094,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),ISL,Iceland,2017,2017,1.07243,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),ISL,Iceland,2018,2018,1.0524,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),ISL,Iceland,2019,2019,1.05623,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),GRD,Grenada,2017,2017,0.99403,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",GBR,United Kingdom of Great Britain and Northern Ireland,2016,2016,51375.5042,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",GBR,United Kingdom of Great Britain and Northern Ireland,2017,2017,46647.87381,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",GBR,United Kingdom of Great Britain and Northern Ireland,2018,2018,45296.63103,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",GBR,United Kingdom of Great Britain and Northern Ireland,2019,2019,48828.04918,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ROU,Romania,2016,2016,1070.48704,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ROU,Romania,2017,2017,1327.22024,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ROU,Romania,2018,2018,1573.8974,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ROU,Romania,2019,2019,1829.5349,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ECU,Ecuador,2016,2016,208.67775,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ECU,Ecuador,2018,2018,288.01425,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ECU,Ecuador,2019,2019,283.57935,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ECU,Ecuador,2020,2020,258.87762,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ECU,Ecuador,2021,2021,249.64568,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),LKA,Sri Lanka,2016,2016,1.20366,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),LKA,Sri Lanka,2017,2017,0.93434,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),LKA,Sri Lanka,2018,2018,0.63753,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),LKA,Sri Lanka,2019,2019,0.56346,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),LKA,Sri Lanka,2020,2020,0.46562,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),IND,India,2016,2016,1.05598,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),IND,India,2017,2017,1.0588,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),IND,India,2018,2018,1.09932,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),IND,India,2019,2019,1.13158,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),IND,India,2020,2020,1.07174,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),JOR,Jordan,2016,2016,0.98897,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),JOR,Jordan,2017,2017,0.92311,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),JOR,Jordan,2018,2018,0.87568,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),JOR,Jordan,2019,2019,0.93675,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),JOR,Jordan,2021,2021,1.00508,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ZMB,Zambia,2016,2016,61.97685,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ZMB,Zambia,2017,2017,90.05307,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",OMN,Oman,2016,2016,777.71401,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",OMN,Oman,2017,2017,812.08408,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",OMN,Oman,2019,2019,1425.46912,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",OMN,Oman,2020,2020,1705.6454,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BRN,Brunei Darussalam,2016,2016,0.86396,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SVN,Slovenia,2016,2016,617.16441,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SVN,Slovenia,2017,2017,663.64029,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SVN,Slovenia,2018,2018,773.91307,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SVN,Slovenia,2019,2019,765.62572,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),AND,Andorra,2016,2016,0.69609,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),AND,Andorra,2017,2017,0.7093,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),AND,Andorra,2018,2018,0.69546,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),AND,Andorra,2019,2019,0.67891,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",DMA,Dominica,2019,2019,9.962,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",DMA,Dominica,2020,2020,8.42256,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),MWI,Malawi,2016,2016,0.34421,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),TUR,Türkiye,2016,2016,0.83641,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),TUR,Türkiye,2017,2017,0.75873,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),TUR,Türkiye,2018,2018,0.75384,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),TUR,Türkiye,2019,2019,0.86198,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PRY,Paraguay,2016,2016,1.25159,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PRY,Paraguay,2020,2020,1.45261,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),CHL,Chile,2016,2016,1.02499,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),CHL,Chile,2017,2017,0.99141,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),CHL,Chile,2018,2018,0.99976,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),CHL,Chile,2019,2019,1.02219,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),CIV,Côte d'Ivoire,2016,2016,0.74899,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),CIV,Côte d'Ivoire,2017,2017,0.79725,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),CIV,Côte d'Ivoire,2018,2018,0.75077,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",IRN,Iran (Islamic Republic of),2016,2016,2834.10995,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",IRN,Iran (Islamic Republic of),2017,2017,3141.21825,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",IRN,Iran (Islamic Republic of),2018,2018,2809.37634,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",IRN,Iran (Islamic Republic of),2019,2019,1741.88458,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",IRN,Iran (Islamic Republic of),2020,2020,1491.49215,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SLE,Sierra Leone,2016,2016,1.09112,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SLE,Sierra Leone,2017,2017,0.95023,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SLE,Sierra Leone,2018,2018,2.16852,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SLE,Sierra Leone,2019,2019,2.89412,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SLE,Sierra Leone,2020,2020,3.52563,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SLE,Sierra Leone,2021,2021,4.25045,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",AUS,Australia,2016,2016,12528.53399,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",AUS,Australia,2017,2017,13619.52842,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",AUS,Australia,2018,2018,15460.50694,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",AUS,Australia,2019,2019,15332.90002,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ISL,Iceland,2016,2016,2.07653,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ISL,Iceland,2017,2017,2.20111,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ISL,Iceland,2018,2018,2.27141,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ISL,Iceland,2019,2019,2.21195,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",MDV,Maldives,2016,2016,7.78147,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",MDV,Maldives,2018,2018,8.80188,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",MDV,Maldives,2019,2019,9.84767,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",LUX,Luxembourg,2017,2017,540.05779,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",LUX,Luxembourg,2018,2018,627.75264,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",LUX,Luxembourg,2019,2019,591.33194,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),TCA,Turks and Caicos Islands,2018,2018,0.53248,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),TCA,Turks and Caicos Islands,2019,2019,0.46917,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",COL,Colombia,2016,2016,1097.80625,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",COL,Colombia,2017,2017,1451.39053,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",COL,Colombia,2018,2018,1510.38931,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",COL,Colombia,2019,2019,1601.29975,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",COL,Colombia,2020,2020,1475.03232,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",USA,United States of America,2016,2016,151852.8116,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",USA,United States of America,2017,2017,158724.8207,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",USA,United States of America,2018,2018,165066.1319,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",USA,United States of America,2019,2019,174024.2765,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),CZE,Czechia,2016,2016,0.82893,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),CZE,Czechia,2017,2017,0.91153,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),CZE,Czechia,2018,2018,1.001,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),CZE,Czechia,2019,2019,1.1468,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BRB,Barbados,2019,2019,1.34062,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ITA,Italy,2016,2016,17151.04311,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ITA,Italy,2017,2017,19292.8081,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ITA,Italy,2018,2018,20028.04372,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ITA,Italy,2019,2019,20483.11816,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),PRT,Portugal,2017,2017,1.09356,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),PRT,Portugal,2018,2018,0.98289,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),PRT,Portugal,2019,2019,1.04804,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",FIN,Finland,2016,2016,2647.85282,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",FIN,Finland,2017,2017,2683.97336,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",FIN,Finland,2018,2018,2932.66433,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",FIN,Finland,2019,2019,3005.74365,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",MMR,Myanmar,2017,2017,289.50078,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",MMR,Myanmar,2018,2018,230.34883,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",MMR,Myanmar,2019,2019,259.38286,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BGD,Bangladesh,2016,2016,0.30813,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BGD,Bangladesh,2019,2019,0.30773,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BGD,Bangladesh,2020,2020,0.26974,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ROU,Romania,2016,2016,700.48236,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ROU,Romania,2017,2017,807.52551,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ROU,Romania,2018,2018,966.93576,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ROU,Romania,2019,2019,1112.42148,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),LTU,Lithuania,2016,2016,0.75658,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),LTU,Lithuania,2017,2017,0.7376,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),LTU,Lithuania,2018,2018,0.71836,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),LTU,Lithuania,2019,2019,0.74953,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ABW,Aruba,2016,2016,1.51146,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",MNG,Mongolia,2016,2016,91.54095,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",MNG,Mongolia,2017,2017,90.43724,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),MDA,Republic of Moldova,2016,2016,1.38525,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),MDA,Republic of Moldova,2017,2017,1.38882,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),MDA,Republic of Moldova,2018,2018,1.37976,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),MDA,Republic of Moldova,2019,2019,1.47177,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),MDA,Republic of Moldova,2020,2020,1.43041,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),CRI,Costa Rica,2016,2016,2.34566,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),CRI,Costa Rica,2017,2017,2.04459,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),CRI,Costa Rica,2018,2018,1.94127,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),CRI,Costa Rica,2019,2019,2.40411,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),CRI,Costa Rica,2020,2020,2.07962,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),TGO,Togo,2016,2016,0.31558,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",SVK,Slovakia,2016,2016,771.05975,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",SVK,Slovakia,2017,2017,853.60408,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",SVK,Slovakia,2018,2018,976.30166,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",SVK,Slovakia,2019,2019,1060.05173,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),WSM,Samoa,2016,2016,0.45002,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),POL,Poland,2016,2016,0.69274,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),POL,Poland,2017,2017,0.64297,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),POL,Poland,2018,2018,0.6837,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),POL,Poland,2019,2019,0.82531,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",DNK,Denmark,2016,2016,5348.80674,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",DNK,Denmark,2017,2017,5550.60902,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",DNK,Denmark,2018,2018,5825.01355,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",DNK,Denmark,2019,2019,5513.11557,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",LVA,Latvia,2016,2016,418.79598,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",LVA,Latvia,2017,2017,407.53812,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",LVA,Latvia,2018,2018,441.09012,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",LVA,Latvia,2019,2019,442.05467,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",MDA,Republic of Moldova,2016,2016,45.55414,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",MDA,Republic of Moldova,2017,2017,57.63313,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",MDA,Republic of Moldova,2018,2018,66.2666,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",MDA,Republic of Moldova,2019,2019,71.98178,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",MDA,Republic of Moldova,2020,2020,86.44294,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",SLV,El Salvador,2016,2016,208.73798,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",SLV,El Salvador,2017,2017,197.58594,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",SLV,El Salvador,2018,2018,201.73906,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",SLV,El Salvador,2019,2019,194.22436,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),SLE,Sierra Leone,2016,2016,0.26813,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),SLE,Sierra Leone,2017,2017,0.45481,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),SLE,Sierra Leone,2018,2018,0.60717,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),SLE,Sierra Leone,2019,2019,0.55548,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),SLE,Sierra Leone,2020,2020,0.56201,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),SLE,Sierra Leone,2021,2021,0.54985,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),VUT,Vanuatu,2019,2019,,a,Category not applicable
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),VUT,Vanuatu,2020,2020,,a,Category not applicable
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",BRB,Barbados,2016,2016,78.69057,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",BRB,Barbados,2019,2019,80.47085,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",BRB,Barbados,2020,2020,76.77155,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",BRB,Barbados,2021,2021,78.50641,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),NER,Niger,2016,2016,1.49897,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),NER,Niger,2017,2017,1.24054,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),NER,Niger,2018,2018,1.47198,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),KOR,Republic of Korea,2016,2016,0.80202,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),KOR,Republic of Korea,2017,2017,0.79909,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),KOR,Republic of Korea,2018,2018,0.81692,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),KOR,Republic of Korea,2019,2019,0.86774,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",SVN,Slovenia,2016,2016,410.84024,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",SVN,Slovenia,2017,2017,445.48194,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",SVN,Slovenia,2018,2018,500.49184,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",SVN,Slovenia,2019,2019,494.76152,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),GBR,United Kingdom of Great Britain and Northern Ireland,2016,2016,1.20815,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),GBR,United Kingdom of Great Britain and Northern Ireland,2017,2017,1.13616,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),GBR,United Kingdom of Great Britain and Northern Ireland,2018,2018,0.96635,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),GBR,United Kingdom of Great Britain and Northern Ireland,2019,2019,0.99258,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SVK,Slovakia,2016,2016,0.86928,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SVK,Slovakia,2017,2017,0.88327,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SVK,Slovakia,2018,2018,0.91133,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SVK,Slovakia,2019,2019,0.99169,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),LVA,Latvia,2016,2016,0.86158,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),LVA,Latvia,2017,2017,0.82574,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),LVA,Latvia,2018,2018,0.79769,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),LVA,Latvia,2019,2019,0.82517,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MWI,Malawi,2016,2016,2.08558,,
